"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:2bPGTMB5sFfFYQ2YvSmup0","DEUTSCHLAND","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:1LoyJQVHPLHE3fCCS8Juek","RAMMSTEIN","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","2019-05-17","https://i.scdn.co/image/ab67616d0000b27302add2c77fb6999e311a3248","1","1","322339","","false","73","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:0AyDd6zoOYCIcXKauYzquH","Beat The Bastards","spotify:artist:3JDIAtVrJdQ7GFOX26LYpv","Accept","spotify:album:70gEplvmKUXn50LfDh1GIO","Blood Of The Nations","spotify:artist:3JDIAtVrJdQ7GFOX26LYpv","Accept","2010-08-20","https://i.scdn.co/image/ab67616d0000b27353f472a6a6a32e8ea6f404c7","1","1","324746","","false","0","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:3IKJNHnVZ2bXGjAFBJiUYo","God Is Dead?","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:5WXL9YjbNd4GIqWc9mZOOq","13","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","2013-01-01","https://i.scdn.co/image/ab67616d0000b273a7e7bfdfd15d41435f17ba64","1","2","532266","","false","56","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:36WNQJFVjYhDRZ6vJhYXEh","Let Me Hear You Scream","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:72OTYgFKqc6ALaGfXZQUWM","Scream (Expanded Edition)","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","2010-06-11","https://i.scdn.co/image/ab67616d0000b27324851127b3387dfcf056808b","1","2","205800","https://p.scdn.co/mp3-preview/103ae5e93c308bf37f792b6a3f928cc49f622dd8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:6qopop1Rc9r1RjEIBQhc8d","Lightning Strike","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:7p3G0OCxtlWyJcPE1FxnyB","FIREPOWER","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","2018-03-09","https://i.scdn.co/image/ab67616d0000b2735c48f1b63e4b70cf96ffb088","1","2","209453","https://p.scdn.co/mp3-preview/87049f4ea1bb0bc5f1cc7cee29b3a3920e81e79d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:3wLegN6Yl9BTiSGUcud1Qm","Scream","spotify:artist:3BVkDHWRvLJEyKdvhLbjsq","W.A.S.P.","spotify:album:6yzU8QYj6od609Pu17e7kP","Golgotha","spotify:artist:3BVkDHWRvLJEyKdvhLbjsq","W.A.S.P.","2015-10-02","https://i.scdn.co/image/ab67616d0000b273dd708c6141797fe99affed24","1","1","295560","https://p.scdn.co/mp3-preview/da97104b315998fb8ca939823ed9e7fb779b28d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:2vyae4DvSU2gs8OMOGwXF2","Rock or Bust","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:6OwvO40ahugJE5PH4TjqTg","Rock or Bust","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","2014-11-28","https://i.scdn.co/image/ab67616d0000b273f5ea32b7c7b4ee3a4583d5df","1","1","183053","https://p.scdn.co/mp3-preview/1361ee0b093b665c44ce48ff0640487d81facdfd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:6F5RvdxWcLOJW7LAGuc24r","Moth Into Flame","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:4bcUiX49wpmDRhrC8TvDWV","Hardwired…To Self-Destruct (Deluxe)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","2016-11-18","https://i.scdn.co/image/ab67616d0000b273e5a07037750e97dca575c690","1","4","350644","","false","53","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:4hxd9xX8SNH0R2XSrXRATW","Ritual","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:5aEgt9uHrVL3QGzKaUSy2J","Opus Eponymous","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2010-10-18","https://i.scdn.co/image/ab67616d0000b273dc5a2487c66937e50faa8c4a","1","3","268746","https://p.scdn.co/mp3-preview/c49554d83d0b12d462e812057af3dee06e8a44b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2020-12-21T13:36:36Z"
"spotify:track:5anCkDvJ17aznvK5TED5uo","Hail to the King","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:0ks45m1bsP2JsZpM5D2FFA","Hail to the King","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2013-08-23","https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2","1","2","305906","https://p.scdn.co/mp3-preview/98789a401a319f3d9cbae41c6c89630154c0998c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:","2020-12-21T13:36:36Z"
