"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:69Yia3qCLw6N9U80WhLwLn","Voice of the Soul","spotify:artist:4f5V3PQ66nIrBCqugJtaGn","Death","spotify:album:0p6DxsQOhQ5qiBnUu9G1PB","The Sound of Perseverance - Reissue","spotify:artist:4f5V3PQ66nIrBCqugJtaGn","Death","1998","https://i.scdn.co/image/ab67616d0000b27391fcdc499f2dbfbcd7e58b59","1","6","223933","https://p.scdn.co/mp3-preview/3b1322311ce2c2d535b1933bcba205f9b6be461c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:3ovjw5HZZv43SxTwApooCM","Wind Of Change","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:3dLKM8bD8R3H3XnSOXGjTF","Crazy World","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1990-01-01","https://i.scdn.co/image/ab67616d0000b273787674b6a114f98cad6f834b","1","4","312360","","false","79","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:6nxHMqTNKWlQnx5AFxz1iX","Green Machine","spotify:artist:3HCpwNmFp2rvjkdjTs4uxs","Kyuss","spotify:album:7wXj8GxTkGAUU99DXR7n2f","Blues For The Red Sun","spotify:artist:3HCpwNmFp2rvjkdjTs4uxs","Kyuss","1992-01-01","https://i.scdn.co/image/ab67616d0000b2738f7519cd69450a1f8b6a4fa3","1","2","217906","https://p.scdn.co/mp3-preview/f9bd63b59827eb86456fb28fcb9b87fe3c38ba49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:2SA2tTWoELC0ciMuYRfbpT","The American Way","spotify:artist:0UeVJTdCWGEFSSO9Tg9tiH","Sacred Reich","spotify:album:4z84JQXWAIhTmEbHAZ78nU","The American Way","spotify:artist:0UeVJTdCWGEFSSO9Tg9tiH","Sacred Reich","1990","https://i.scdn.co/image/ab67616d0000b273087083f1dd70dd8e8b1b47ae","1","2","221640","https://p.scdn.co/mp3-preview/ee317a1f3759f7ea6e8cb9701926484053597fdc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:7hgtn706RqLE5q1mWe8aQx","Snap Your Fingers, Snap Your Neck","spotify:artist:6SER9tY2pDIDVWVf5Ql97B","Prong","spotify:album:1RmsgRJnBFyRMAVl1NW9pO","Cleansing","spotify:artist:6SER9tY2pDIDVWVf5Ql97B","Prong","1994","https://i.scdn.co/image/ab67616d0000b27397682fc3fb027754c58986dc","1","3","251533","https://p.scdn.co/mp3-preview/95988e2c93fb1602caa0c4701b5bfdc6397d683d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:6QKhecJ2JuajCTPTtYkKUQ","Afraid to Shoot Strangers - 2015 Remaster","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:16Su3EUFLPqWVyrwN1q5wO","Fear of the Dark (2015 Remaster)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1992","https://i.scdn.co/image/ab67616d0000b2730dda9c11454b9053d07f585a","1","3","416560","https://p.scdn.co/mp3-preview/25836128050fa81733aee5b825b78629fcb77dd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:7akyedgeVgZeT6oD77nyHn","Love Me Forever","spotify:artist:1DFr97A9HnbV3SKTJFu62M","Motörhead","spotify:album:6mvrfjdgSvwcDXhxyVjWTx","1916","spotify:artist:1DFr97A9HnbV3SKTJFu62M","Motörhead","1991-02-26","https://i.scdn.co/image/ab67616d0000b2731550f6d6d7c226710f7b0d20","1","6","327546","https://p.scdn.co/mp3-preview/be4296e325dd76edf975f42d17834f2f96b4b9de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:0BX3ysoHJvxmLEhPMAfb2z","Jesus Built My Hotrod","spotify:artist:1DXylZlWbVvlckNqwvjTEt","Ministry","spotify:album:2wz3P1w89gQd3iXdmF1IA5","KE*A*H** (Psalm 69)","spotify:artist:1DXylZlWbVvlckNqwvjTEt","Ministry","1992-07-10","https://i.scdn.co/image/ab67616d0000b27390edd2885a4865e0a4bf6f3c","1","5","292586","https://p.scdn.co/mp3-preview/f6f03d389fd18fbdd6ff6da8b2ac5b92de4a570a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:2rBHnIxbhkMGLpqmsNX91M","Bombtrack","spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","spotify:album:4Io5vWtmV1rFj4yirKb4y4","Rage Against The Machine - XX (20th Anniversary Special Edition)","spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","1992","https://i.scdn.co/image/ab67616d0000b2737676c7bf4e667590e496c2a3","1","1","243453","https://p.scdn.co/mp3-preview/b5f74bba0be2346ef6c953726345b180d0309834?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:1pr9TZGOXeJUggIal1Wq3R","Blind","spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD","Korn","spotify:album:7D3XFJlfZIkmGWqZXm2X8z","Korn","spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD","Korn","1994-10-11","https://i.scdn.co/image/ab67616d0000b2737153b1cf6ee990c2a9fa46cc","1","1","258266","https://p.scdn.co/mp3-preview/04193a9ad4c3edcbdc2829a24e254c2056bba5b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:40j3GW7l0R4EM12fHqNqM2","Bring Your Daughter... to the Slaughter - 2015 Remaster","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:21ZEAwY2TDnoQvVMJKkjUk","No Prayer for the Dying (2015 Remaster)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1990-10-01","https://i.scdn.co/image/ab67616d0000b27337d6c7256ef1dbb3c57a9480","1","9","283693","https://p.scdn.co/mp3-preview/4cf400cd23044de912824088047401702bbd743d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:6HtFpG2WX3TfB8oLLua3XJ","Black No. 1 (Little Miss Scare -All)","spotify:artist:0blJzvevdXrp21YeI2vbco","Type O Negative","spotify:album:127mCJhPsHAB33rOYybK04","Bloody Kisses","spotify:artist:0blJzvevdXrp21YeI2vbco","Type O Negative","1993","https://i.scdn.co/image/ab67616d0000b27326afc3f1635038a3a90da306","1","3","675653","https://p.scdn.co/mp3-preview/4423468936eb9adb4d5d20e4895a5ec0e98f977d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","spotify:user:","2020-12-16T11:55:37Z"
