"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:0uppYCG86ajpV2hSR3dJJ0","Give It Away","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","spotify:album:30Perjew8HyGkdSmqguYyg","Blood Sugar Sex Magik (Deluxe Edition)","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","1991-09-24","https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70","1","9","282906","https://p.scdn.co/mp3-preview/fcdf3224d230b26b637418c2d1028bc482db7fce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:3ovjw5HZZv43SxTwApooCM","Wind Of Change","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:3dLKM8bD8R3H3XnSOXGjTF","Crazy World","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1990-01-01","https://i.scdn.co/image/ab67616d0000b273787674b6a114f98cad6f834b","1","4","312360","","false","79","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:0LoH6lFQLNscy3RyljAewK","Let's Get Rocked","spotify:artist:6H1RjVyNruCmrBEWRbD0VZ","Def Leppard","spotify:album:0X1muonPHLSGzU6g3dZx7M","Adrenalize (Deluxe)","spotify:artist:6H1RjVyNruCmrBEWRbD0VZ","Def Leppard","1992-03-31","https://i.scdn.co/image/ab67616d0000b2733061b8dbb3c061b853b8e799","1","1","295957","","false","56","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:17CWwbHJ2ThM5MXj90ObrS","Word Up - Radio Mix","spotify:artist:1dip2dCkBIylIFyDfZQfFu","Gun","spotify:album:4otuhE6BoXmrxa12vW6deO","Swagger","spotify:artist:1dip2dCkBIylIFyDfZQfFu","Gun","1994-01-01","https://i.scdn.co/image/ab67616d0000b2735bb77417b6eecf4b2800b488","1","3","260600","","false","46","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:2Iv4HSoMX2fDeXFcOJWyWX","Until It Sleeps","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:6ndH0UlQbyCOVqByMXXhdV","Load","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1996-01-01","https://i.scdn.co/image/ab67616d0000b273d691ec833eb067d9a9e4ded7","1","4","267933","","false","59","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:217a9W3cZ3ur40RFQW2pTo","Remedy","spotify:artist:5krkohEVJYw0qoB5VWwxaC","The Black Crowes","spotify:album:4hVgzAM4i3dPdhZQki9cKk","The Southern Harmony And Musical Companion","spotify:artist:5krkohEVJYw0qoB5VWwxaC","The Black Crowes","1992-01-01","https://i.scdn.co/image/ab67616d0000b2738d02d37cd208d1cb2e0d29a4","1","2","322640","","false","60","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:74uGhWp4BYpjFj1V2DzgoO","Pink","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:0xUqFH2GDi0oZ7fwIBAkLQ","Nine Lives","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","1997-03-18","https://i.scdn.co/image/ab67616d0000b27368f88636e7ce656f1d9fa910","1","11","235360","https://p.scdn.co/mp3-preview/02278aa564c349c55ef1447f183ef9af03e3ffb3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:2YodwKJnbPyNKe8XXSE9V7","Lithium","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","spotify:album:2guirTSEqLizK7j9i1MTTZ","Nevermind (Remastered)","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","1991-09-26","https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf","1","5","257053","","false","70","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:3X6iIrFuQoCshIWBseEKPl","American Woman","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","spotify:album:6MCNMOCRsh6nxs7PNzc0zN","5","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","1998-05-12","https://i.scdn.co/image/ab67616d0000b273f1157b7dcd21bae0c2c75d89","1","14","264560","","false","64","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:1FTSo4v6BOZH9QxKc3MbVM","Song 2 - 2012 Remaster","spotify:artist:7MhMgCo0Bl0Kukl93PZbYS","Blur","spotify:album:7HvIrSkKGJCzd8AKyjTJ6Q","Blur (Special Edition)","spotify:artist:7MhMgCo0Bl0Kukl93PZbYS","Blur","1997-02-10","https://i.scdn.co/image/ab67616d0000b273d99d0823b831a78b50379100","1","2","121160","https://p.scdn.co/mp3-preview/183c0855e94b58dcb267e2b0721d4a3c99260acf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:1wrhhPzd2ncJPNgUcGgBGg","Machinehead - Remastered","spotify:artist:78SHxLdtysAXgywQ4vE0Oa","Bush","spotify:album:2EVR73AnIDeYLxVDJIqObQ","Sixteen Stone (Remastered)","spotify:artist:78SHxLdtysAXgywQ4vE0Oa","Bush","1994-12-06","https://i.scdn.co/image/ab67616d0000b2731581237e4d580feafaed6bc0","1","7","256333","","false","58","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:0sNKiz82ATCvT3f3XVVUUj","Why Don't You Get A Job","spotify:artist:5LfGQac0EIXyAN8aUwmNAQ","The Offspring","spotify:album:2RNTBrSO8U8XjjEj9RVvZ5","Americana","spotify:artist:5LfGQac0EIXyAN8aUwmNAQ","The Offspring","1998-11-16","https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52","1","11","172466","","true","72","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:31AOj9sFz2gM0O3hMARRBx","Losing My Religion","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","spotify:album:6yEuIwTQpciH1qtj7mP5GK","Out Of Time (25th Anniversary Edition)","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","1991-03-12","https://i.scdn.co/image/ab67616d0000b273e2dd4e821bcc3f70dc0c8ffd","1","2","268426","","false","82","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:1OxcIUqVmVYxT6427tbhDW","Fly Away","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","spotify:album:6MCNMOCRsh6nxs7PNzc0zN","5","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","1998-05-12","https://i.scdn.co/image/ab67616d0000b273f1157b7dcd21bae0c2c75d89","1","8","221332","","false","71","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:3d9DChrdc6BOeFsbrZ3Is0","Under the Bridge","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","spotify:album:30Perjew8HyGkdSmqguYyg","Blood Sugar Sex Magik (Deluxe Edition)","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","1991-09-24","https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70","1","11","264306","https://p.scdn.co/mp3-preview/90e41778392f27b6f7dd82db4c90916b3727aa6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:","2021-04-09T06:39:54Z"
