"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:2GNat4nfktZONFZ7Cqm5Bq","Strutter","spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","spotify:album:3Wp4R81dcFmeJ90iwmTXAQ","Kiss (Remastered Version)","spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","1974-02-18","https://i.scdn.co/image/ab67616d0000b2737cc88f01e802aae7cfd36627","1","1","190866","","false","39","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:2b9lp5A6CqSzwOrBfAFhof","Crazy Train","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:6aGfK3YpRxZ1rJfaNRckLH","Blizzard of Ozz (Expanded Edition)","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","1980-09-20","https://i.scdn.co/image/ab67616d0000b2735776e18c520194c48d92815b","1","2","296200","","false","34","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:2SgbR6ttzoNlCRGQOKjrop","Cowboys from Hell","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","spotify:album:5szY4sBOSD6IFjFN1RtWTe","Cowboys from Hell","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","1990-07-20","https://i.scdn.co/image/ab67616d0000b2730ce52f4ba340a1e459e6a978","1","1","243533","https://p.scdn.co/mp3-preview/3c390eff507ec1287a1dae98e32787d652f52de5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:2lRhq1ZfHNiaVNHkTWeXUv","Long Live Rock N Roll","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:56JX1fNOjTa7Bj7G18nxSq","Long Live Rock N Roll (Deluxe Edition)","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1978","https://i.scdn.co/image/ab67616d0000b273b475f1f6fc613cb5bd90a3e8","1","1","261733","","false","55","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:00iV838pAEznn1qLoG8Rxy","Children of the Grave","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:2ZSqUgvFSCD7ESVVC1BlpN","Master Of Reality (Remastered)","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1971-07-21","https://i.scdn.co/image/ab67616d0000b27383fd35a2b3208f076e265b75","1","4","317206","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:1s4Ie0cT6P73SRSfh3oyGW","The Number Of The Beast - 1998 Remastered Version","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:6q5MEna6Fg46powSoeZJe3","The Number Of The Beast (1998 Remastered Edition)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1982","https://i.scdn.co/image/ab67616d0000b273a633718a1d28f157193bd865","1","5","291373","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:6QDbGdbJ57Mtkflsg42WV5","Hot for Teacher - 2015 Remaster","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","spotify:album:3REUXdj5OPKhuDTrTtCBU0","1984 (Remastered)","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","1984-01-04","https://i.scdn.co/image/ab67616d0000b273b414c63fb435b622238c15ed","1","6","282746","https://p.scdn.co/mp3-preview/71fb9b22cbb77ea3e8bfd842a6a20e442fe79701?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:395uj20WFZvffLXIGFD0u6","I Wanna Be Somebody","spotify:artist:3BVkDHWRvLJEyKdvhLbjsq","W.A.S.P.","spotify:album:1wkHccuJCH8tFv8aE4YkOs","W.A.S.P.","spotify:artist:3BVkDHWRvLJEyKdvhLbjsq","W.A.S.P.","1984","https://i.scdn.co/image/ab67616d0000b273b030deb57212fe18f22a08ea","1","2","223813","https://p.scdn.co/mp3-preview/10f43a0191ca6e24b093f56d9e15c20f8f3b18bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:2J420Sc7XqgKoEXPKl751p","Bark at the Moon","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:1HOER13GuXjkZynQStCMSg","Bark At the Moon","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","1983-12-10","https://i.scdn.co/image/ab67616d0000b273bd43d0ba8cb7863da40cba8b","1","1","255293","","false","0","spotify:user:","2021-02-26T14:29:54Z"
"spotify:track:7yDrKl1J4VWNbR4aLU3qJ7","I Love It Loud","spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","spotify:album:3W0Q8WxZ6yc1nT7lhZuu9t","Creatures Of The Night","spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","1982-10-13","https://i.scdn.co/image/ab67616d0000b273f1e929bb0d493490a6549cdd","1","6","255426","","false","60","spotify:user:","2021-02-26T14:29:54Z"
