"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:4TW7ReI5Jzvm3TQ59DWA7v","Now the Screaming Starts","spotify:artist:6MC1i9hToT9dRxdN4hIHEW","Bloody Hammers","spotify:album:4afU6LdO2FFF1ANLoGBrC8","Now the Screaming Starts","spotify:artist:6MC1i9hToT9dRxdN4hIHEW","Bloody Hammers","2019-04-19","https://i.scdn.co/image/ab67616d0000b273bca8edd77040fe9957f6898e","1","1","243689","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:6VDQFrgoZmTR0nKVCFXMtc","My Midnight Things","spotify:artist:0ZdLFpb5MhkSrsHef7A3Bb","Lizzy Borden","spotify:album:74BIJQijc2IChuwZnkGsm3","My Midnight Things","spotify:artist:0ZdLFpb5MhkSrsHef7A3Bb","Lizzy Borden","2018-04-18","https://i.scdn.co/image/ab67616d0000b2733509494acf08e07b206b7606","1","1","261378","https://p.scdn.co/mp3-preview/305635f551a1c88e871e7c57fc5f96372570d28e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:0ojGXbSAH6INkZX24Kfs2u","The Best Is yet to Come","spotify:artist:3JDIAtVrJdQ7GFOX26LYpv","Accept","spotify:album:1Ua7bczSzWunvSHJQ44tQD","Too Mean to Die","spotify:artist:3JDIAtVrJdQ7GFOX26LYpv","Accept","2021-01-29","https://i.scdn.co/image/ab67616d0000b2733a2a931c2fe28e89a7169cc7","1","8","287466","https://p.scdn.co/mp3-preview/a9b87359c100d89965e61944ceac4d59792354c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:3jq0ula2HD54lHumVcEx8b","Burning Times","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","spotify:album:3Cg1jiRfFHatnPx40pqGL3","The Blessed And The Damned","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","2004-07-26","https://i.scdn.co/image/ab67616d0000b273000ff157160cea80db0ff899","1","1","223560","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:1V0dmLDJl5O68IphFsom9a","Dead on the Vine","spotify:artist:0exvkfkATkqWOJgugTjJhP","Metal Church","spotify:album:2hKqORo0SRImOzkUFZ0Gt1","Dead on the Vine","spotify:artist:0exvkfkATkqWOJgugTjJhP","Metal Church","2020-02-27","https://i.scdn.co/image/ab67616d0000b273956de98bf5a0d72b6679b285","1","1","237838","","false","3","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:1YzpldeqIg9ajimliORKzK","Straight to the Heart","spotify:artist:7k5jeohQCF20a8foBD9ize","Battle Beast","spotify:album:5MdrTymhBb1Zt5LJHGlDL9","Bringer of Pain","spotify:artist:7k5jeohQCF20a8foBD9ize","Battle Beast","2017-02-17","https://i.scdn.co/image/ab67616d0000b27306cab96db6ba501e585a31a0","1","1","211600","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:01PlEMEsHPNmGEzUGYXo7y","Wings of Steel","spotify:artist:0eNuNAhL4dW2nvKbSe2mS8","Burning Witches","spotify:album:5X16ADkFIiyA3cJsQbMXAy","Wings of Steel","spotify:artist:0eNuNAhL4dW2nvKbSe2mS8","Burning Witches","2019-07-19","https://i.scdn.co/image/ab67616d0000b2736ee372b9f49262d913dce15c","1","1","273638","https://p.scdn.co/mp3-preview/e4a17416b8f8386dee80e0016f0b08166116f22d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:7xgeLOrFheKF2yPqiLmjU8","We Are What We Are","spotify:artist:4yIytMmJ2tx30YdMAMkDSo","Lion's Share","spotify:album:6TE3LXZkzsAHDPuTo8YRww","We Are What We Are","spotify:artist:4yIytMmJ2tx30YdMAMkDSo","Lion's Share","2019-06-04","https://i.scdn.co/image/ab67616d0000b2732873ce9d9e72fd1dc0dd463f","1","1","252151","https://p.scdn.co/mp3-preview/2bfdca5e175b280fc6481fbb445a8f6128298b2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:7G0n4t8Ul5r0BpS2lw5hYT","Die by the Blade","spotify:artist:0rEuaTPLMhlViNCJrg3NEH","Beast In Black","spotify:album:3cWywjglsOprND0106Mv1s","Die by the Blade","spotify:artist:0rEuaTPLMhlViNCJrg3NEH","Beast In Black","2019-01-11","https://i.scdn.co/image/ab67616d0000b2734365a8d9113c2b6ea372654c","1","1","194838","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:1hMe8GvsGxd2Z442FDVg5Y","Seven Headed Whore","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","spotify:album:7jdSTiR96uRP2BsetUSLKB","Incorruptible","spotify:artist:3KEixcRfBS5K3E91Vn1Kdy","Iced Earth","2017-06-16","https://i.scdn.co/image/ab67616d0000b273c8fa39d64838da3021bbf940","1","5","180173","https://p.scdn.co/mp3-preview/22d22cde1c85a50a666858e8ac4cc7e15d5ba3ce?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:6F5OGRRIQDc5hF60mcjSTx","Uranus (feat. Michael Starr)","spotify:artist:7jw9vF1hFRp1k8dDRNRiC5, spotify:artist:6tTXfeP8gXGYMxWOz1Epwe","NanowaR of Steel, Michael Starr","spotify:album:5KquqpCt18zTEVgakTfLYz","Uranus (feat. Michael Starr)","spotify:artist:7jw9vF1hFRp1k8dDRNRiC5","NanowaR of Steel","2020-10-08","https://i.scdn.co/image/ab67616d0000b273ef48641573925d67f5148e92","1","1","253389","https://p.scdn.co/mp3-preview/74569693fba852a3411e4f17b0a529762f1dcbdd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:3N56fEJqHbCpcDav9wcThU","(We make) Sweden Rock","spotify:artist:2o18h28enlHxj887tATc58","HammerFall","spotify:album:1k8eg8tVFM6NBEdeGTUopG","(We Make) Sweden Rock","spotify:artist:2o18h28enlHxj887tATc58","HammerFall","2019-05-03","https://i.scdn.co/image/ab67616d0000b273521cc4c62018cd0441777fe4","1","1","255526","","false","0","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:2W4x14ONqFL4C2OhQlX15c","Ride on the Wild Side","spotify:artist:7954VFaZClkL503srfV5PE","Running Wild","spotify:album:4WcHMesMqQUZGiTI2IKltc","Ride on the Wild Side","spotify:artist:7954VFaZClkL503srfV5PE","Running Wild","2019-11-22","https://i.scdn.co/image/ab67616d0000b2730cc619ec631e67ec4559f38a","1","1","246760","https://p.scdn.co/mp3-preview/b980a99bb8f93e0dde706dbfdf962be99a50d4d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:0fMuzQi38wXOcW4lVLJYpW","Gunfire","spotify:artist:7dWw3TXxNe2aEhng9vVRNl","Axel Rudi Pell","spotify:album:4OIbjD6PkHuR2kwIkl6Bsk","Gunfire","spotify:artist:7dWw3TXxNe2aEhng9vVRNl","Axel Rudi Pell","2020-02-21","https://i.scdn.co/image/ab67616d0000b27314f521c8e16988690026457f","1","1","320786","https://p.scdn.co/mp3-preview/083e17d3652ccf6fd3a96c0aa8a7b938a7d03b99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:","2021-04-15T23:00:00Z"
"spotify:track:0TpukZ7KJGyxYGFe6AgtOD","Viva La Victoria","spotify:artist:23ajwxFk5RBpPERZrcjHUr","Eclipse","spotify:album:22VcmOjOj8Dx7GBcYmFu8A","Viva La Victoria","spotify:artist:23ajwxFk5RBpPERZrcjHUr","Eclipse","2019-08-23","https://i.scdn.co/image/ab67616d0000b273464c5e28c05d68738d13a8db","1","1","191669","https://p.scdn.co/mp3-preview/5d66673073da7bd799aaadfa3d9d5eae4a952d04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2021-04-15T23:00:00Z"
