"Track URI";"Track Name";"Artist URI(s)";"Artist Name(s)";"Album URI";"Album Name";"Album Artist URI(s)";"Album Artist Name(s)";"Album Release Date";"Album Image URL";"Disc Number";"Track Number";"Track Duration (ms)";"Track Preview URL";"Explicit";"Popularity";"Added By";"Added At"
"spotify:track:5sFDReWLrZHLFZFjHsjUTS";"Would?";"spotify:artist:64tNsm6TnZe2zpcMVMOoHL";"Alice In Chains";"spotify:album:58NXIEYqmq5dQHg9nV9duM";"Dirt";"spotify:artist:64tNsm6TnZe2zpcMVMOoHL";"Alice In Chains";"1992-09-29";"https://i.scdn.co/image/ab67616d0000b27331ea2c36c5da3979177127b1";"1";"13";"206773";"https://p.scdn.co/mp3-preview/1a21c213ead8446fe9053ddc70dd4c66e5204562?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"72";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:0eKCfj7xCuJNoYrLlSJe59";"Touch; Peel And Stand";"spotify:artist:07jc1IMGtecDZzOL9cP50t";"Days Of The New";"spotify:album:13W8az2nA0sNjimvXn9rrY";"Days Of The New";"spotify:artist:07jc1IMGtecDZzOL9cP50t";"Days Of The New";"1997";"https://i.scdn.co/image/ab67616d0000b2732b6638871878e1626f35a659";"1";"2";"297146";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:0h4fRpHrxBeR3XWHmcolaU";"Stupid Girl";"spotify:artist:6S0GHTqz5sxK5f9HtLXn9q";"Garbage";"spotify:album:6nZQaZ0is5KhtuJeay9wxP";"Absolute Garbage";"spotify:artist:6S0GHTqz5sxK5f9HtLXn9q";"Garbage";"2007-01-01";"https://i.scdn.co/image/ab67616d0000b2730a03ebd46eb2c0d039344e35";"1";"4";"258133";"";"false";"52";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:56SkdBKyR2zOkjk6wVFI9s";"Possum Kingdom";"spotify:artist:2QMMktUMtwMSwUZATX1cRO";"Toadies";"spotify:album:7tFTqVGHceSlXOaz8IylBN";"Rubberneck";"spotify:artist:2QMMktUMtwMSwUZATX1cRO";"Toadies";"1994-01-01";"https://i.scdn.co/image/ab67616d0000b27385fb885d41591752340eeccc";"1";"4";"308333";"";"false";"64";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:0ttHpMs250dpFkCYAnuhnE";"Good";"spotify:artist:4UuoJfJ9UybJft7a8E6UHX";"Better Than Ezra";"spotify:album:0c8yj78CBgDsEvq9pzudIS";"Deluxe";"spotify:artist:4UuoJfJ9UybJft7a8E6UHX";"Better Than Ezra";"1995-02-28";"https://i.scdn.co/image/ab67616d0000b273e8a83f22a1c4cfc2befff9e2";"1";"2";"185093";"https://p.scdn.co/mp3-preview/6bfc11277b363b5ebfefd33017d44a282ca97a63?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"63";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:6HJujxcjMmVZhd8z5EpPri";"Where Did You Sleep Last Night";"spotify:artist:6olE6TJLqED3rqDCT0FyPh";"Nirvana";"spotify:album:5pbjLidJuoty9QUOy6X682";"MTV Unplugged In New York";"spotify:artist:6olE6TJLqED3rqDCT0FyPh";"Nirvana";"1994-11-01";"https://i.scdn.co/image/ab67616d0000b273f411d2833d932f4d84d616ef";"1";"14";"308306";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:0fIC59ZyS8ThtUF0Um6zuD";"Cherub Rock - Remastered 2011";"spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i";"The Smashing Pumpkins";"spotify:album:3YDm8Vu6IOjjVdLNHlJtj0";"Siamese Dream (2011 - Remaster)";"spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i";"The Smashing Pumpkins";"1993";"https://i.scdn.co/image/ab67616d0000b273f2d545725306109149c3527f";"1";"1";"298253";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:2SwLswBtbxloI4uMcfkfLf";"Live Forever - Remastered";"spotify:artist:2DaxqgrOhkeH0fpeiQq2f4";"Oasis";"spotify:album:3jnyR6lycuXlPjNH7FVRf5";"Definitely Maybe (Remastered) [Deluxe Edition]";"spotify:artist:2DaxqgrOhkeH0fpeiQq2f4";"Oasis";"1994-08-29";"https://i.scdn.co/image/ab67616d0000b27367a6b5bbcacce62382eaf669";"1";"3";"276661";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:1zBFEYEwHKCahttaE2mhg7";"Down";"spotify:artist:41Q0HrwWBtuUkJc7C1Rp6K";"311";"spotify:album:79OdfwXoOc7y63ONQ0X2cN";"311 (Deluxe Version)";"spotify:artist:41Q0HrwWBtuUkJc7C1Rp6K";"311";"1995-07-11";"https://i.scdn.co/image/ab67616d0000b273fbe50cfd714d547516c8e6c4";"1";"1";"172053";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:7cz70nyRXlCJOE85whEkgU";"Flagpole Sitta";"spotify:artist:7fu6ebyL3JGXJgo5zsOo4k";"Harvey Danger";"spotify:album:554gpRastI7dbOcir9eAkL";"Where Have All The Merrymakers Gone?";"spotify:artist:7fu6ebyL3JGXJgo5zsOo4k";"Harvey Danger";"1997-01-01";"https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba";"1";"2";"217266";"";"false";"65";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:19gXFTxlnKQf0xjk5d6Y45";"You";"spotify:artist:3R6c2tWDBeYB1GncjLMn9n";"Candlebox";"spotify:album:3y3HKsMU5tnb883KEt8mLc";"The Candlebox Collection";"spotify:artist:3R6c2tWDBeYB1GncjLMn9n";"Candlebox";"2013-07-17";"https://i.scdn.co/image/ab67616d0000b27397cd10c091e2bdb3ed47a088";"1";"3";"297173";"https://p.scdn.co/mp3-preview/0cffabbb0c49a2b676020a7a5a04097fda414bc7?cid=9950ac751e34487dbbe027c4fd7f8e99";"true";"51";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:51m0PrZokFZNk5b5xptyzC";"Cannonball";"spotify:artist:1xgFexIwrf2QjbU0buCNnp";"The Breeders";"spotify:album:2yg43md1L9Ti9ysWYqhDji";"Last Splash";"spotify:artist:1xgFexIwrf2QjbU0buCNnp";"The Breeders";"1993-08-10";"https://i.scdn.co/image/ab67616d0000b2738d18ab8d8759a730f42de9c2";"1";"2";"215573";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:2F5r18ZlLUBqnt0jjhhETm";"The Impression That I Get";"spotify:artist:5uYXMC13cIUulobh204QuK";"The Mighty Mighty Bosstones";"spotify:album:2ZQT4irYHOexoqjzIZXipB";"Let's Face It";"spotify:artist:5uYXMC13cIUulobh204QuK";"The Mighty Mighty Bosstones";"1997-01-01";"https://i.scdn.co/image/ab67616d0000b27368a64bd3e0219ab0903b84dd";"1";"4";"194760";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:460Wn6Dq2uMviG5nPXtPnb";"Better Days (And the Bottom Drops Out)";"spotify:artist:2Ca9nb6MJ3lwyF7dRNJm3M";"Citizen King";"spotify:album:74T4OTGbvmJWobgc4ABtMq";"Mobile Estates";"spotify:artist:2Ca9nb6MJ3lwyF7dRNJm3M";"Citizen King";"1999-02-26";"https://i.scdn.co/image/ab67616d0000b273d8f52b2018c5f05e89052414";"1";"2";"207026";"https://p.scdn.co/mp3-preview/08995a17996730d88efc94f653789d615654e9d9?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"58";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:1jMaB19DiVR8OihLSuYFOt";"Spoonman";"spotify:artist:5xUf6j4upBrXZPg6AI4MRK";"Soundgarden";"spotify:album:4K8bxkPDa5HENw0TK7WxJh";"Superunknown (20th Anniversary)";"spotify:artist:5xUf6j4upBrXZPg6AI4MRK";"Soundgarden";"1994-03-09";"https://i.scdn.co/image/ab67616d0000b2735124ed45a94033830b320500";"1";"8";"246920";"";"false";"68";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:1xpd5XqLsrQDBa81ON2kOb";"Got You (Where I Want You)";"spotify:artist:3brlG1zNhqIkYhdneCaPVi";"The Flys";"spotify:album:6926E0NLdNZiEjK9ygGUCq";"Holiday Man";"spotify:artist:3brlG1zNhqIkYhdneCaPVi";"The Flys";"1998";"https://i.scdn.co/image/ab67616d0000b273bcaa533e999c5dbc5c3ed7eb";"1";"2";"242453";"https://p.scdn.co/mp3-preview/1b617b871b444baa6d592a2ed0b950549ed25d71?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"58";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:2wO8aOvN1ogLy1N8XT1WJE";"This Is a Call";"spotify:artist:7jy3rLJdDQY21OgRLCZ9sD";"Foo Fighters";"spotify:album:4EnNuo8fG7dMoxMefbApRY";"Foo Fighters";"spotify:artist:7jy3rLJdDQY21OgRLCZ9sD";"Foo Fighters";"1995-07-04";"https://i.scdn.co/image/ab67616d0000b273126420226a30aa75a2f52691";"1";"1";"233360";"https://p.scdn.co/mp3-preview/cf273e411dec252e902e6302e5956550974cf4d4?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"60";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:6Yv4NG7FPTOWQmsIFnukmX";"Heaven Beside You";"spotify:artist:64tNsm6TnZe2zpcMVMOoHL";"Alice In Chains";"spotify:album:0AO0s0UGUov7fmpPKuYZTZ";"Alice In Chains";"spotify:artist:64tNsm6TnZe2zpcMVMOoHL";"Alice In Chains";"1995-10-30";"https://i.scdn.co/image/ab67616d0000b2737b1a51395a4d54299476d4ab";"1";"4";"327893";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:02lTDOxHeXTHsdwXoz6lpC";"In the Meantime";"spotify:artist:3NZE8jDD2cCzd4vUyZ5CQQ";"Spacehog";"spotify:album:6vOmA5zWeFeKvuRBxaO59A";"Resident Alien";"spotify:artist:3NZE8jDD2cCzd4vUyZ5CQQ";"Spacehog";"1995";"https://i.scdn.co/image/ab67616d0000b2739511e3a2fc113eae0dd111dd";"1";"1";"299506";"https://p.scdn.co/mp3-preview/6f077ae6c5ac013b1f6748c80a08b8b3f6101cc3?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"63";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:3KZVWVH4epY2JGaqRs8bqg";"Backwater";"spotify:artist:2h9yQhKyqOMex3QFMVeq7F";"Meat Puppets";"spotify:album:33NHMtzngLZw6GBB1nNpVJ";"Too High To Die";"spotify:artist:2h9yQhKyqOMex3QFMVeq7F";"Meat Puppets";"1994-01-25";"https://i.scdn.co/image/ab67616d0000b273afa128b945776e7ae4c4264c";"1";"9";"220533";"";"false";"59";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:1SY2vughwKmVPm1Lmf5Nl7";"Seether";"spotify:artist:2QwJQuBekTA4qF7N7uLHDP";"Veruca Salt";"spotify:album:5Mjt2iha5C99JBqTjJijg9";"American Thighs";"spotify:artist:2QwJQuBekTA4qF7N7uLHDP";"Veruca Salt";"1994-01-01";"https://i.scdn.co/image/ab67616d0000b273232ab41903a1d7b64e67c384";"1";"3";"196573";"";"false";"54";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:4pFnV6aV1bnEDqPDGBlrNp";"Hurt";"spotify:artist:0X380XXQSNBYuleKzav5UO";"Nine Inch Nails";"spotify:album:3i13RcPnJ0AkHEamweLGhq";"The Downward Spiral";"spotify:artist:0X380XXQSNBYuleKzav5UO";"Nine Inch Nails";"1994-03-08";"https://i.scdn.co/image/ab67616d0000b2737af91211211f1aab89014dbb";"1";"14";"373333";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:7fQvQxRK8ik9ZQuNHz7jDO";"Everything Zen";"spotify:artist:78SHxLdtysAXgywQ4vE0Oa";"Bush";"spotify:album:1U2mf4BHkwiS3posYhSHFd";"Sixteen Stone";"spotify:artist:78SHxLdtysAXgywQ4vE0Oa";"Bush";"1994-12-06";"https://i.scdn.co/image/ab67616d0000b273d7e11e90e4c81c7603daefc0";"1";"1";"278133";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
"spotify:track:6STKx6DGZp774XdgM66Sxb";"Little Things";"spotify:artist:78SHxLdtysAXgywQ4vE0Oa";"Bush";"spotify:album:1U2mf4BHkwiS3posYhSHFd";"Sixteen Stone";"spotify:artist:78SHxLdtysAXgywQ4vE0Oa";"Bush";"1994-12-06";"https://i.scdn.co/image/ab67616d0000b273d7e11e90e4c81c7603daefc0";"1";"4";"264293";"";"false";"0";"spotify:user:";"2020-11-05T11:39:42Z"
