"Track URI";"Track Name";"Artist URI(s)";"Artist Name(s)";"Album URI";"Album Name";"Album Artist URI(s)";"Album Artist Name(s)";"Album Release Date";"Album Image URL";"Disc Number";"Track Number";"Track Duration (ms)";"Track Preview URL";"Explicit";"Popularity";"Added By";"Added At"
"spotify:track:3tSmXSxaAnU1EPGKa6NytH";"In the End";"spotify:artist:6XyY86QOPPrYVGvF9ch6wz";"Linkin Park";"spotify:album:2pKw6GERJVAD61449B1EEM";"Hybrid Theory";"spotify:artist:6XyY86QOPPrYVGvF9ch6wz";"Linkin Park";"2000-10-24";"https://i.scdn.co/image/ab67616d0000b2736741ca6e9ba6fdc166037321";"1";"8";"216800";"https://p.scdn.co/mp3-preview/e6a51cc61a6df2b4991e5bf8efb4e4344b6bf29b?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"67";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:003vvx7Niy0yvhvHt4a68B";"Mr. Brightside";"spotify:artist:0C0XlULifJtAgn6ZNCW2eu";"The Killers";"spotify:album:4piJq7R3gjUOxnYs6lDCTg";"Hot Fuss";"spotify:artist:0C0XlULifJtAgn6ZNCW2eu";"The Killers";"2004";"https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d";"1";"2";"222973";"";"false";"82";"spotify:user:";"2021-04-07T20:21:57Z"
"spotify:track:5wQnmLuC1W7ATsArWACrgW";"Welcome to the Black Parade";"spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb";"My Chemical Romance";"spotify:album:0FZK97MXMm5mUQ8mtudjuK";"The Black Parade";"spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb";"My Chemical Romance";"2006-10-23";"https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1";"1";"5";"311106";"https://p.scdn.co/mp3-preview/0c19f3a680ff92f9d38a34b3310e6ff1a661ab1e?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"78";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:72li0d2CgwciPLPADO0J0d";"You Know You're Right";"spotify:artist:6olE6TJLqED3rqDCT0FyPh";"Nirvana";"spotify:album:3SBQfBKAPWvCr4qse1uNis";"Nirvana (International Version)";"spotify:artist:6olE6TJLqED3rqDCT0FyPh";"Nirvana";"2002-01-01";"https://i.scdn.co/image/ab67616d0000b273f118d2074e050cbc2e4533a0";"1";"1";"218026";"";"false";"0";"spotify:user:";"2021-04-07T20:21:57Z"
"spotify:track:7i6r9KotUPQg3ozKKgEPIN";"Seven Nation Army";"spotify:artist:4F84IBURUo98rz4r61KF70";"The White Stripes";"spotify:album:48Atx1uS9J4KL5iQt3weoS";"Elephant";"spotify:artist:4F84IBURUo98rz4r61KF70";"The White Stripes";"2003-04-01";"https://i.scdn.co/image/ab67616d0000b273588ca88c368d5f6eae5cb9b1";"1";"1";"231733";"";"false";"17";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:3mcG2NI5G5vhrQtRda1YnA";"The Middle";"spotify:artist:3Ayl7mCk0nScecqOzvNp6s";"Jimmy Eat World";"spotify:album:2ZuFyQ3E5n1L0VA9iyH0YV";"Bleed American (Deluxe Edition)";"spotify:artist:3Ayl7mCk0nScecqOzvNp6s";"Jimmy Eat World";"2001";"https://i.scdn.co/image/ab67616d0000b273b5ec73a1aa766b71aaeeed5e";"1";"3";"168253";"";"false";"1";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:45zvStEMsXp8z45OQRhWFJ";"American Idiot";"spotify:artist:7oPftvlwr6VrsViSDV7fJY";"Green Day";"spotify:album:5Qhn2FpGWmTjCuntF09j7g";"American Idiot (Deluxe)";"spotify:artist:7oPftvlwr6VrsViSDV7fJY";"Green Day";"2004-09-21";"https://i.scdn.co/image/ab67616d0000b2731d13a9948aab982fabdf5209";"1";"1";"174320";"https://p.scdn.co/mp3-preview/7c554adb94dfa1927a54cffed3fc4a2dfafeb10f?cid=9950ac751e34487dbbe027c4fd7f8e99";"true";"64";"spotify:user:";"2021-04-07T20:21:57Z"
"spotify:track:3CkjLJYnnyOtGk4Jx4iYS4";"Woman";"spotify:artist:3yEnArbNHyTCwMRvD9SBy4";"Wolfmother";"spotify:album:5ywynDHLHT3l8QSu41TcmC";"Wolfmother";"spotify:artist:3yEnArbNHyTCwMRvD9SBy4";"Wolfmother";"2006-01-01";"https://i.scdn.co/image/ab67616d0000b27304422c5d997bfa6c750a12f1";"1";"3";"176306";"";"false";"63";"spotify:user:";"2021-04-07T20:21:57Z"
"spotify:track:3YuaBvuZqcwN3CEAyyoaei";"Like a Stone";"spotify:artist:2ziB7fzrXBoh1HUPS6sVFn";"Audioslave";"spotify:album:78guAsers0klWl6RwzgDLd";"Audioslave";"spotify:artist:2ziB7fzrXBoh1HUPS6sVFn";"Audioslave";"2002-11-17";"https://i.scdn.co/image/ab67616d0000b273a7292b6863258e889b78d787";"1";"5";"293960";"https://p.scdn.co/mp3-preview/9fe309d18308f401d3124a322cdb8951a31adca7?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"77";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:3SUusuA9jH1v6PVwtYMbdv";"Last Nite";"spotify:artist:0epOFNiUfyON9EYx7Tpr6V";"The Strokes";"spotify:album:2k8KgmDp9oHrmu0MIj4XDE";"Is This It";"spotify:artist:0epOFNiUfyON9EYx7Tpr6V";"The Strokes";"2001-07-30";"https://i.scdn.co/image/ab67616d0000b27313f2466b83507515291acce4";"1";"7";"193373";"https://p.scdn.co/mp3-preview/c85fa23074db44c86c2c172d48b41c36ad48a8df?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"66";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:55mJleti2WfWEFNFcBduhc";"Schism";"spotify:artist:2yEwvVSSSUkcLeSTNyHKh8";"TOOL";"spotify:album:5l5m1hnH4punS1GQXgEi3T";"Lateralus";"spotify:artist:2yEwvVSSSUkcLeSTNyHKh8";"TOOL";"2001-05-15";"https://i.scdn.co/image/ab67616d0000b273ca41a947c13b78749c4953b1";"1";"5";"403533";"https://p.scdn.co/mp3-preview/8138175d74e253e699e4d2d3db6b25f5e823ad07?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"69";"spotify:user:";"2021-04-07T20:21:57Z"
"spotify:track:0a7BloCiNzLDD9qSQHh5m7";"Dance; Dance";"spotify:artist:4UXqAaa6dQYAk18Lv7PEgX";"Fall Out Boy";"spotify:album:5nkUSlIhtoJZMOUlB0sNCp";"From Under The Cork Tree";"spotify:artist:4UXqAaa6dQYAk18Lv7PEgX";"Fall Out Boy";"2005-05-03";"https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5";"1";"3";"180266";"";"false";"76";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:4bPQs0PHn4xbipzdPfn6du";"I Write Sins Not Tragedies";"spotify:artist:20JZFwl6HVl6yg8a4H3ZqK";"Panic! At The Disco";"spotify:album:2YeOhhJg3OWpN0F1VYPxtW";"A Fever You Can't Sweat Out";"spotify:artist:20JZFwl6HVl6yg8a4H3ZqK";"Panic! At The Disco";"2005-09-27";"https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3";"1";"10";"186634";"https://p.scdn.co/mp3-preview/f6d230cb4184ff630d18dde2fc25fd273bb4a663?cid=9950ac751e34487dbbe027c4fd7f8e99";"false";"76";"spotify:user:";"2020-02-28T14:23:27Z"
"spotify:track:5jZ1Z2GFTf2gwmFc3qiUxs";"The Taste of Ink";"spotify:artist:55VydwMyCuGcavwPuhutPL";"The Used";"spotify:album:57d5dFo7oN2yUyGfSKPrRv";"The Used";"spotify:artist:55VydwMyCuGcavwPuhutPL";"The Used";"2002-06-25";"https://i.scdn.co/image/ab67616d0000b273e0827a6cec3f1574249ec8c0";"1";"2";"208693";"https://p.scdn.co/mp3-preview/ed98107407f0147bd0a0e8f3cfb909046743b7cb?cid=9950ac751e34487dbbe027c4fd7f8e99";"true";"67";"spotify:user:";"2020-02-28T14:23:27Z"
